Right_Flipped_Neuron,Left_Neuron,Score
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346509677370.swc,-0.882791251
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346480881885.swc,-0.882479065
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346494680040.swc,-0.882429721
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346459651076.swc,-0.882429599
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346491739966.swc,-0.882136527
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346494458759.swc,-0.882028095
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346501162584.swc,-0.882019664
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346494455784.swc,-0.881998486
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346504748934.swc,-0.881952149
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346498409009.swc,-0.881793972
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346481055200.swc,-0.881777573
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346479633883.swc,-0.88173684
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346489929433.swc,-0.881705802
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346493878073.swc,-0.881678502
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346510963330.swc,-0.881664299
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346501326733.swc,-0.881651758
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346486733281.swc,-0.881649984
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346513926169.swc,-0.881648224
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346486370962.swc,-0.881633568
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346499563358.swc,-0.881611522
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346502030921.swc,-0.881609929
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346481985981.swc,-0.881575785
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346512194862.swc,-0.881501689
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346492715694.swc,-0.881427131
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346471756187.swc,-0.881365506
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346491927314.swc,-0.881318992
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346493144896.swc,-0.881294649
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346500236287.swc,-0.88127489
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346483903381.swc,-0.881232545
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346489697881.swc,-0.881210085
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346507532063.swc,-0.881172306
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346482006461.swc,-0.881170027
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346492390188.swc,-0.88116369
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346483038117.swc,-0.88108547
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346500948636.swc,-0.881084159
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346478252245.swc,-0.881082066
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346479320018.swc,-0.881076368
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346483541141.swc,-0.881031575
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346502609063.swc,-0.880910031
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346494780554.swc,-0.88086174
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346497417601.swc,-0.880770481
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346504084064.swc,-0.880706491
right_flipped_neuron_648518346510963330.swc,left_neuron_648518346491240312.swc,-0.879322683
